lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
17,725,103,217,98,19,133,10
17,341,112,203,88,30,142,10
17,141,113,204,87,30,143,10
17,674,121,207,87,20,151,10
17,122,134,209,85,10,164,10
17,407,149,206,81,20,179,10
17,244,155,234,73,8,185,10
17,327,166,200,83,10,196,10
17,471,178,202,85,10,208,10
17,431,193,200,89,30,223,10
17,235,208,195,91,20,238,10
17,240,220,200,48,20,250,10
17,342,274,173,72,39,304,10
17,12,288,206,106,33,318,10
17,498,386,194,65,16,416,10
17,738,503,184,69,1,533,10
17,115,530,196,51,19,560,10
17,452,617,178,103,10,647,10
17,41,676,220,71,22,706,10
17,246,725,194,43,26,755,10
17,79,756,177,55,17,786,10
17,80,757,193,29,16,787,10
17,427,765,183,71,14,795,10
17,769,780,186,75,35,810,10
17,98,790,199,45,26,820,10
17,636,799,177,77,13,829,10
17,679,958,208,86,2,988,10
17,673,1049,188,67,14,1079,10
17,48,1329,196,107,18,1359,10
