lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
2,679,813,59,51,14,955,10
2,752,818,24,57,18,996,10
2,727,942,53,51,18,1054,10
2,688,956,4,60,29,1084,10
2,92,1014,39,34,10,1044,10
2,748,1066,2,17,11,1209,10
2,356,1072,6,20,27,1152,10
2,600,1470,30,39,8,1594,10
2,543,1633,59,49,36,1757,10
2,682,1641,43,67,15,1742,10
2,281,2229,13,59,13,2365,10
2,406,2302,40,31,9,2422,10
2,102,2492,12,40,20,2547,10
2,487,2625,8,68,29,2721,10
2,500,2740,2,52,11,2793,10
2,738,2803,15,4,18,2912,10
2,162,3153,2,3,14,3321,10
2,480,3184,51,64,14,3299,10
2,73,3243,14,53,12,3315,10
2,613,3316,29,9,14,3408,10
2,617,3416,9,47,5,3526,10
2,398,3586,6,62,23,3709,10
2,43,3642,37,21,24,3748,10
2,467,3708,26,70,3,3782,10
2,431,3792,3,2,16,3980,10
2,560,4436,3,15,20,4497,10
2,190,4567,66,5,3,4636,10
2,353,4606,19,61,16,4734,10
2,307,5441,2,29,28,5586,10
2,404,5609,73,4,20,5759,10
