lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
8,608,804,393,297,20,924,10
8,46,860,393,301,10,980,10
8,4,900,395,340,24,1020,10
8,651,916,393,305,20,1036,10
8,59,960,393,306,20,1080,10
8,765,1001,397,362,15,1121,10
8,447,1006,392,307,20,1126,10
8,730,1014,344,321,2,1134,10
8,101,1050,393,307,10,1170,10
8,743,1051,371,349,8,1171,10
8,362,1104,395,310,10,1224,10
8,695,1159,397,313,20,1279,10
8,232,1215,393,312,30,1335,10
8,397,1281,389,307,10,1401,10
8,374,1325,389,306,30,1445,10
8,768,1325,348,319,29,1445,10
8,414,1519,384,307,7,1639,10
8,267,1647,397,283,9,1767,10
8,113,1877,381,290,36,1997,10
8,502,2153,349,324,33,2273,10
8,112,2228,384,294,20,2348,10
8,630,2412,375,294,2,2532,10
8,467,2861,366,340,23,2981,10
8,131,2966,380,339,10,3086,10
8,172,3175,394,299,14,3295,10
8,126,3246,343,322,21,3366,10
8,64,3809,338,315,9,3929,10
8,741,4165,390,357,13,4285,10
8,255,4289,352,303,8,4409,10
