lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
14,826,516,132,151,22,716,10
14,22,562,143,158,12,659,10
14,80,639,177,156,25,818,10
14,644,678,105,140,27,779,10
14,295,783,130,140,17,889,10
14,41,810,168,109,10,944,10
14,84,1424,128,113,22,1597,10
14,784,1710,150,68,23,1793,10
14,180,1799,105,137,32,1940,10
14,133,1966,103,123,8,2072,10
14,851,1980,142,80,12,2076,10
14,925,2058,114,102,21,2121,10
14,711,2276,140,137,32,2401,10
14,437,2376,174,122,14,2491,10
14,275,2548,178,150,33,2625,10
14,499,2639,193,138,30,2768,10
14,781,2849,186,135,24,3012,10
14,842,3160,124,111,15,3275,10
14,595,3898,117,110,13,4052,10
14,237,3903,188,119,44,4016,10
14,922,3991,195,111,15,4114,10
14,524,4280,140,108,29,4409,10
14,656,4664,149,98,4,4777,10
14,535,5223,188,151,7,5270,10
14,147,6000,110,122,14,6190,10
14,743,6044,178,135,21,6187,10
14,158,6262,151,81,28,6321,10
