lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
1,114,365,356,256,19,485,10
1,556,400,359,287,24,520,10
1,644,410,365,274,14,530,10
1,481,509,385,295,20,629,10
1,66,559,400,288,30,679,10
1,909,561,387,297,10,681,10
1,352,607,400,286,10,727,10
1,894,615,389,300,10,735,10
1,216,658,402,284,30,778,10
1,532,661,390,301,10,781,10
1,960,713,393,301,30,833,10
1,544,715,406,285,20,835,10
1,341,771,410,285,20,891,10
1,755,777,399,301,30,897,10
1,81,834,407,280,10,954,10
1,472,845,395,295,20,965,10
1,329,880,408,279,20,1000,10
1,210,903,391,293,20,1023,10
1,567,937,405,276,20,1057,10
1,416,949,390,294,20,1069,10
1,691,1000,402,281,20,1120,10
1,603,1044,401,281,20,1164,10
1,678,1916,386,245,16,2036,10
1,854,2327,390,249,21,2447,10
1,738,2666,360,284,19,2786,10
1,494,2735,366,288,29,2855,10
1,677,3142,385,239,21,3262,10
1,711,3169,352,241,5,3289,10
1,181,3472,385,285,13,3592,10
1,430,3976,374,306,4,4096,10
1,222,4398,370,262,15,4518,10
1,338,5671,360,294,9,5791,10
1,541,5691,359,246,18,5811,10
1,801,6090,409,255,23,6210,10
