lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
27,141,87,192,150,6,249,10
27,275,141,202,161,16,285,10
27,596,186,206,130,26,289,10
27,495,324,208,117,15,423,10
27,288,612,246,133,9,745,10
27,88,989,243,136,46,1153,10
27,158,1387,234,146,38,1548,10
27,79,1397,207,149,22,1500,10
27,419,1534,230,128,21,1629,10
27,14,2286,232,121,15,2451,10
27,536,2650,230,150,28,2762,10
27,223,2767,217,138,5,2876,10
27,152,2889,201,122,29,3005,10
27,157,2926,213,119,25,3024,10
27,299,2965,206,121,10,3124,10
27,192,3120,198,159,23,3221,10
27,212,3620,224,138,16,3771,10
27,412,3644,206,157,6,3761,10
27,148,3732,205,130,30,3903,10
27,248,3855,219,152,8,3938,10
27,377,3925,230,135,15,4021,10
27,349,3964,203,166,20,4078,10
27,440,4051,221,145,9,4201,10
