lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
10,508,83,143,67,14,93,10
10,347,113,147,43,14,123,10
10,443,136,159,42,33,146,10
10,37,172,170,53,21,182,10
10,419,176,157,12,11,186,10
10,416,196,148,8,13,206,10
10,199,234,126,42,23,244,10
10,179,252,145,38,10,262,10
10,64,257,136,50,16,267,10
10,228,259,132,16,26,269,10
10,88,269,153,61,12,279,10
10,444,316,159,41,11,326,10
10,202,346,148,28,17,356,10
10,246,350,160,17,24,360,10
10,231,405,140,18,26,415,10
10,171,489,139,31,15,499,10
10,402,518,139,33,2,528,10
10,373,612,172,2,9,622,10
10,154,643,168,42,26,653,10
10,365,691,156,57,27,701,10
10,382,729,135,38,19,739,10
10,9,909,152,29,10,919,10
10,366,957,157,50,8,967,10
