lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
8,485,12,209,208,8,132,10
8,493,20,213,216,9,157,10
8,559,66,234,214,20,229,10
8,1,90,221,225,16,172,10
8,653,98,237,200,17,198,10
8,194,116,231,182,18,171,10
8,344,121,243,215,7,244,10
8,788,125,244,176,24,275,10
8,273,128,220,238,12,216,10
8,592,152,236,171,27,218,10
8,618,156,237,243,9,298,10
8,94,218,268,223,20,357,10
8,623,692,247,212,15,807,10
8,136,925,280,224,20,1009,10
8,267,1513,269,203,30,1607,10
8,784,2342,267,221,24,2471,10
8,647,2677,246,244,33,2873,10
8,20,2688,246,247,21,2862,10
8,590,3013,240,201,13,3138,10
8,507,3431,212,197,16,3518,10
8,70,3619,278,221,27,3718,10
8,368,3675,266,234,7,3748,10
8,131,4097,250,183,24,4198,10
8,553,4444,262,233,16,4552,10
8,611,4518,262,212,19,4606,10
8,436,4731,217,211,12,4832,10
8,71,4826,231,229,12,4916,10
8,47,4888,207,185,1,4995,10
8,57,5522,243,209,11,5630,10
8,609,6240,230,234,11,6369,10
