lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
2,748,246,44,115,24,276,10
2,640,290,20,73,10,320,10
2,851,296,15,69,10,326,10
2,174,297,71,12,2,327,10
2,881,303,15,68,10,333,10
2,943,314,16,68,20,344,10
2,204,327,17,65,20,357,10
2,422,339,18,63,10,369,10
2,343,352,21,64,20,382,10
2,816,365,24,65,10,395,10
2,266,376,25,65,10,406,10
2,914,389,23,67,30,419,10
2,572,401,21,68,20,431,10
2,418,414,24,68,20,444,10
2,488,432,30,72,10,462,10
2,717,587,6,53,8,617,10
2,687,628,18,24,32,658,10
2,559,771,21,70,15,801,10
2,145,830,66,88,2,860,10
2,942,857,52,18,28,887,10
2,241,976,65,62,15,1006,10
2,574,1023,57,43,15,1053,10
2,506,1044,60,5,18,1074,10
2,935,1048,66,31,25,1078,10
2,99,1091,38,15,3,1121,10
2,394,1129,64,5,14,1159,10
2,339,1163,58,39,12,1193,10
2,410,1189,30,7,23,1219,10
2,438,1257,1,101,8,1287,10
2,73,1317,26,67,15,1347,10
2,79,1363,60,29,32,1393,10
2,921,1438,56,75,24,1468,10
