lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
16,908,191,256,441,34,201,10
16,905,203,215,434,9,213,10
16,700,207,226,423,15,217,10
16,457,241,283,438,3,251,10
16,901,244,213,399,18,254,10
16,669,283,288,439,16,293,10
16,161,288,263,418,25,298,10
16,817,322,246,407,12,332,10
16,897,340,247,443,17,350,10
16,744,388,248,386,22,398,10
16,757,408,255,487,19,418,10
16,374,414,307,412,8,424,10
16,856,415,243,402,13,425,10
16,779,488,208,488,22,498,10
16,440,500,277,428,7,510,10
16,548,533,268,458,24,543,10
16,412,548,244,422,14,558,10
16,389,574,287,397,12,584,10
16,99,596,228,399,14,606,10
16,432,646,225,488,28,656,10
16,425,659,245,461,8,669,10
16,545,699,207,487,4,709,10
16,102,705,274,441,12,715,10
16,150,719,210,379,12,729,10
16,413,766,250,441,5,776,10
16,352,855,222,499,7,865,10
16,522,897,274,403,17,907,10
16,900,1035,241,402,11,1045,10
16,12,1046,260,472,33,1056,10
16,451,1076,274,442,17,1086,10
16,261,1085,259,498,33,1095,10
16,353,1133,211,446,15,1143,10
16,567,1140,230,487,20,1150,10
16,183,1157,211,411,15,1167,10
16,925,1246,231,410,14,1256,10
16,346,1275,283,454,14,1285,10
16,97,1329,218,403,15,1339,10
16,238,1342,208,445,22,1352,10
16,851,1344,237,420,15,1354,10
16,272,1385,278,450,29,1395,10
16,192,1396,272,420,7,1406,10
16,474,1444,243,408,15,1454,10
16,850,1492,239,486,3,1502,10
16,450,1509,284,457,17,1519,10
16,237,1585,294,421,26,1595,10
16,671,1643,257,391,22,1653,10
