lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
10,790,43,267,290,15,53,10
10,28,55,273,300,30,65,10
10,704,56,247,306,33,66,10
10,881,71,297,304,4,81,10
10,459,109,259,301,25,119,10
10,710,109,261,359,10,119,10
10,306,111,286,356,30,121,10
10,656,114,299,353,34,124,10
10,77,121,225,369,38,131,10
10,96,139,262,369,15,149,10
10,943,154,290,328,7,164,10
10,358,160,313,391,5,170,10
10,799,176,279,355,9,186,10
10,35,259,250,328,24,269,10
10,581,424,244,368,25,434,10
10,783,569,330,371,1,579,10
10,811,611,267,374,23,621,10
10,132,722,331,356,13,732,10
10,618,827,284,319,17,837,10
10,852,827,346,354,8,837,10
10,407,903,295,283,26,913,10
10,772,945,348,348,23,955,10
10,381,1020,332,382,2,1030,10
10,65,1264,299,285,3,1274,10
10,751,1277,268,288,26,1287,10
10,694,1332,325,311,22,1342,10
10,278,1359,297,283,28,1369,10
10,569,1424,240,362,23,1434,10
10,253,1455,246,314,36,1465,10
10,445,1685,268,351,7,1695,10
10,626,1793,270,337,20,1803,10
