lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
2,772,156,147,210,23,276,10
2,356,185,149,234,10,305,10
2,319,194,162,251,21,314,10
2,99,234,150,236,20,354,10
2,76,283,152,237,10,403,10
2,93,335,116,252,20,455,10
2,420,335,152,240,30,455,10
2,704,383,114,252,10,503,10
2,446,399,158,239,20,519,10
2,521,431,114,254,10,551,10
2,165,466,161,233,30,586,10
2,394,484,115,257,10,604,10
2,132,532,111,286,21,652,10
2,114,547,110,254,20,667,10
2,358,596,109,252,30,716,10
2,75,664,102,252,10,784,10
2,37,719,105,250,30,839,10
2,790,773,107,247,20,893,10
2,373,826,108,250,10,946,10
2,661,890,114,250,20,1010,10
2,194,1696,92,255,30,1816,10
2,569,2115,131,275,30,2235,10
2,556,3314,119,286,18,3434,10
2,269,4012,124,221,27,4132,10
2,146,4412,84,221,22,4532,10
2,477,5478,126,208,26,5598,10
2,714,5505,157,220,20,5625,10
