lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
4,375,664,262,30,8,784,10
4,475,1318,274,7,21,1438,10
4,353,1731,236,38,38,1851,10
4,735,1981,226,52,17,2101,10
4,242,2049,234,37,12,2169,10
4,200,2263,286,44,18,2383,10
4,221,2341,201,6,25,2461,10
4,372,2347,294,13,26,2467,10
4,370,2404,208,20,10,2524,10
4,550,2423,259,4,26,2543,10
4,1,2648,244,56,14,2768,10
4,659,2691,254,0,4,2811,10
4,469,2804,231,6,32,2924,10
4,74,3998,210,1,11,4118,10
4,510,4064,280,5,9,4184,10
4,444,4329,225,53,23,4449,10
4,638,4483,246,47,18,4603,10
