lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
0,960,148,391,202,14,158,10
0,372,177,344,203,14,187,10
0,139,185,409,155,19,195,10
0,876,190,364,173,30,200,10
0,984,374,372,115,13,384,10
0,508,392,365,119,30,402,10
0,891,471,351,148,30,481,10
0,904,524,376,113,8,534,10
0,773,593,309,161,23,603,10
0,300,597,374,116,9,607,10
0,973,631,401,164,13,641,10
0,497,724,380,194,3,734,10
0,686,725,355,174,33,735,10
0,170,726,389,156,27,736,10
0,524,757,399,175,13,767,10
0,464,771,339,113,14,781,10
0,202,777,343,205,26,787,10
0,47,838,371,163,21,848,10
0,351,841,413,127,28,851,10
0,471,842,354,156,20,852,10
0,114,858,330,147,28,868,10
0,921,886,343,166,28,896,10
0,406,892,397,153,29,902,10
0,935,939,375,145,12,949,10
0,286,982,361,178,5,992,10
0,871,1010,391,112,24,1020,10
0,955,1014,390,120,24,1024,10
0,941,1089,347,184,15,1099,10
0,505,1109,339,144,13,1119,10
0,56,1111,386,154,31,1121,10
0,658,1120,330,138,18,1130,10
0,661,1122,382,110,24,1132,10
0,987,1134,331,134,11,1144,10
0,129,1197,325,147,14,1207,10
0,163,1207,384,149,18,1217,10
0,108,1211,350,199,21,1221,10
0,613,1250,333,163,32,1260,10
0,584,1263,351,128,15,1273,10
0,87,1267,327,139,13,1277,10
0,633,1269,404,140,8,1279,10
0,767,1435,321,149,18,1445,10
0,112,1449,345,146,27,1459,10
0,244,1487,365,190,22,1497,10
0,894,1498,347,192,18,1508,10
