lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
11,37,36,184,233,19,46,10
11,239,39,168,223,19,49,10
11,475,46,169,235,35,56,10
11,578,51,153,222,33,61,10
11,247,53,147,210,23,63,10
11,456,63,162,251,21,73,10
11,504,72,165,264,20,82,10
11,727,73,163,264,26,83,10
11,64,89,151,231,10,99,10
11,357,98,110,241,9,108,10
11,717,110,102,252,21,120,10
11,375,419,105,254,12,429,10
11,519,522,142,262,41,532,10
11,103,555,163,270,14,565,10
11,332,795,153,224,15,805,10
11,563,1008,136,226,7,1018,10
11,709,1013,124,221,27,1023,10
11,787,1063,168,268,22,1073,10
11,134,1134,184,235,24,1144,10
11,541,1135,163,207,6,1145,10
11,90,1187,142,238,3,1197,10
11,349,1304,160,222,18,1314,10
11,301,1380,126,208,26,1390,10
11,144,1386,157,220,20,1396,10
