lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
7,850,111,286,356,30,141,10
7,581,121,225,369,38,151,10
7,370,129,262,369,15,159,10
7,311,141,211,386,20,171,10
7,855,146,210,391,30,176,10
7,225,148,246,398,40,178,10
7,354,151,270,400,10,181,10
7,974,152,270,401,20,182,10
7,240,154,248,404,30,184,10
7,741,154,313,391,5,184,10
7,17,159,203,390,40,189,10
7,932,160,272,402,10,190,10
7,327,162,250,405,20,192,10
7,107,174,249,407,10,204,10
7,82,175,277,403,10,205,10
7,679,176,208,396,20,206,10
7,906,188,250,411,30,218,10
7,436,190,272,403,30,220,10
7,657,191,207,400,20,221,10
7,10,197,226,423,15,227,10
7,878,203,269,402,20,233,10
7,238,204,210,398,10,234,10
7,549,204,245,408,10,234,10
7,362,217,266,405,20,247,10
7,876,217,213,397,10,247,10
7,487,220,241,403,10,250,10
7,2,231,214,394,10,261,10
7,710,231,283,438,3,261,10
7,534,232,267,400,10,262,10
7,281,234,213,399,18,264,10
7,853,235,243,399,10,265,10
7,448,242,215,395,20,272,10
7,37,243,268,400,20,273,10
7,440,258,220,392,20,288,10
7,148,259,267,394,10,289,10
7,330,278,263,418,25,308,10
7,656,398,255,487,19,428,10
7,617,404,307,412,8,434,10
7,862,414,244,368,25,444,10
7,475,490,277,428,7,520,10
7,507,536,189,402,10,566,10
7,217,564,287,397,12,594,10
7,761,649,245,461,8,679,10
7,324,695,274,441,12,725,10
7,734,709,210,379,12,739,10
7,442,756,250,441,5,786,10
7,968,988,311,422,29,1018,10
7,154,1025,241,402,11,1055,10
7,208,1036,260,472,33,1066,10
7,106,1130,230,487,20,1160,10
7,257,1319,218,403,15,1349,10
7,218,1386,272,420,7,1416,10
7,78,1434,243,408,15,1464,10
7,13,1482,239,486,3,1512,10
7,141,1575,294,421,26,1605,10
7,957,1633,257,391,22,1663,10
