lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
7,176,74,76,160,2,84,10
7,39,90,75,191,12,100,10
7,184,112,44,189,13,122,10
7,212,205,60,176,19,215,10
7,10,218,86,216,25,228,10
7,77,275,63,170,19,285,10
7,29,286,67,175,3,296,10
7,94,297,52,165,18,307,10
7,387,329,83,188,16,339,10
7,130,382,72,180,27,392,10
7,178,455,45,190,35,465,10
7,580,467,64,170,17,477,10
7,160,483,56,212,10,493,10
7,475,535,87,183,17,545,10
7,355,592,69,208,17,602,10
7,7,680,47,203,29,690,10
7,353,693,57,192,33,703,10
7,349,730,76,221,24,740,10
7,163,908,88,190,12,918,10
7,470,974,81,219,27,984,10
7,272,1029,96,199,16,1039,10
