lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
15,230,172,361,236,13,182,10
15,233,232,384,248,35,242,10
15,417,251,368,278,20,261,10
15,45,266,361,287,13,276,10
15,761,299,379,254,3,309,10
15,104,390,384,307,7,400,10
15,342,398,377,282,20,408,10
15,363,399,393,256,13,409,10
15,234,422,397,283,9,432,10
15,539,431,356,315,18,441,10
15,260,459,367,300,16,469,10
15,245,461,340,290,39,471,10
15,720,479,381,290,36,489,10
15,43,518,393,246,14,528,10
15,154,567,384,294,20,577,10
15,280,595,397,261,16,605,10
15,570,608,398,258,12,618,10
15,105,613,375,294,2,623,10
15,447,614,391,260,20,624,10
15,381,660,338,290,12,670,10
15,312,760,358,261,19,770,10
15,625,804,394,299,14,814,10
15,57,866,358,309,11,876,10
15,39,878,340,276,43,888,10
15,370,880,349,249,5,890,10
15,514,902,387,267,11,912,10
15,257,912,365,303,4,922,10
15,485,937,388,275,21,947,10
15,454,1061,356,299,31,1071,10
15,495,1082,352,303,8,1092,10
