lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
15,578,124,236,126,23,154,10
15,787,143,324,127,30,173,10
15,533,150,300,108,10,180,10
15,235,152,326,118,10,182,10
15,326,155,297,102,10,185,10
15,264,161,323,118,20,191,10
15,870,167,299,98,30,197,10
15,866,178,319,124,20,208,10
15,720,179,303,78,12,209,10
15,325,182,304,97,20,212,10
15,933,190,317,123,20,220,10
15,636,197,304,102,30,227,10
15,767,203,315,121,10,233,10
15,884,210,307,102,40,240,10
15,612,216,313,119,30,246,10
15,762,225,305,107,20,255,10
15,51,231,314,124,20,261,10
15,21,237,307,108,10,267,10
15,709,243,313,126,10,273,10
15,490,338,324,99,10,368,10
15,796,346,271,128,12,376,10
15,391,412,263,153,12,442,10
15,540,547,253,118,19,577,10
15,667,742,295,89,23,772,10
15,633,781,238,123,24,811,10
15,400,848,330,147,28,878,10
15,502,1110,330,138,18,1140,10
15,769,1124,331,134,11,1154,10
15,654,1126,281,96,1,1156,10
15,557,1165,297,131,25,1195,10
15,69,1187,325,147,14,1217,10
15,997,1218,335,99,25,1248,10
15,926,1253,351,128,15,1283,10
15,94,1263,269,112,19,1293,10
15,48,1405,323,77,36,1435,10
15,406,1449,267,162,6,1479,10
15,765,1503,273,149,14,1533,10
