lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
22,0,0,150,150,0,4823,0
22,395,12,158,140,5,98,10
22,453,13,163,150,15,200,10
22,439,28,151,133,23,108,10
22,114,34,166,123,14,217,10
22,209,49,141,120,21,201,10
22,80,63,179,123,4,254,10
22,480,132,164,108,21,223,10
22,66,144,180,106,19,283,10
22,253,1411,151,113,4,1477,10
22,567,2945,173,152,12,3149,10
22,154,3004,162,148,25,3117,10
22,458,3066,181,145,20,3152,10
22,270,3130,187,129,8,3245,10
22,147,3230,182,146,3,3357,10
22,251,3299,175,123,23,3402,10
22,467,3319,176,153,14,3422,10
22,486,3438,139,110,21,3553,10
22,119,3985,173,148,9,4119,10
22,548,4298,180,114,9,4386,10
22,402,4366,175,107,17,4443,10
22,451,4603,188,142,30,4652,10
