lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
10,619,590,330,313,27,787,10
10,153,857,384,248,35,1037,10
10,577,964,368,278,20,1086,10
10,188,989,344,321,2,1160,10
10,465,1006,361,287,13,1159,10
10,340,1129,379,254,3,1306,10
10,573,1342,348,319,29,1427,10
10,556,1476,384,307,7,1683,10
10,319,1544,393,256,13,1686,10
10,707,1565,377,282,20,1660,10
10,189,1656,397,283,9,1757,10
10,456,1689,356,315,18,1796,10
10,320,1780,340,290,39,1948,10
10,444,1799,367,300,16,1916,10
10,502,1856,381,290,36,2018,10
10,786,2039,393,246,14,2149,10
10,530,2147,349,324,33,2279,10
10,301,2233,384,294,20,2343,10
10,125,2341,397,261,16,2457,10
10,123,2376,398,258,12,2527,10
10,99,2403,391,260,20,2549,10
10,98,2439,375,294,2,2505,10
10,766,2472,325,311,15,2548,10
10,776,2561,338,290,12,2761,10
10,110,2731,330,310,11,2814,10
10,18,2983,358,261,19,3134,10
10,787,3153,394,299,14,3317,10
10,401,3253,343,322,21,3358,10
10,314,3435,358,309,11,3532,10
10,395,3453,340,276,43,3608,10
10,366,3461,349,249,5,3619,10
10,608,3510,398,325,22,3608,10
10,61,3555,387,267,11,3701,10
10,557,3609,365,303,4,3725,10
10,742,3697,388,275,21,3839,10
10,596,3814,338,315,9,3923,10
10,9,4216,356,299,31,4309,10
10,55,4258,352,303,8,4440,10
