lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
13,588,977,281,8,19,1092,10
13,24,1078,276,28,9,1143,10
13,2,1399,277,41,14,1475,10
13,396,1843,267,29,33,1950,10
13,572,1869,248,41,11,2003,10
13,183,1880,250,49,11,2069,10
13,562,2001,296,15,13,2129,10
13,230,2070,266,39,6,2111,10
13,13,2102,274,6,41,2171,10
13,73,2744,279,36,29,2918,10
13,51,2775,262,14,21,2931,10
13,145,2892,297,43,13,3004,10
13,153,2918,244,13,10,2987,10
13,573,2994,259,14,18,3038,10
13,385,2997,300,44,3,3176,10
13,394,3048,271,8,36,3156,10
13,338,3136,296,17,8,3263,10
13,292,3259,247,19,21,3407,10
13,65,3282,290,37,1,3368,10
13,509,3929,264,35,25,4055,10
