lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
9,108,24,84,81,11,34,10
9,311,25,83,81,21,35,10
9,94,35,78,72,9,45,10
9,84,186,86,69,14,196,10
9,179,213,55,87,30,223,10
9,319,218,65,77,19,228,10
9,245,219,69,64,48,229,10
9,349,237,59,83,24,247,10
9,7,254,60,71,22,264,10
9,124,335,74,67,2,345,10
9,85,442,67,70,18,452,10
9,226,477,76,93,7,487,10
9,228,482,53,79,14,492,10
9,88,488,49,71,36,498,10
9,384,539,56,90,15,549,10
9,51,579,85,85,14,589,10
9,178,643,66,98,2,653,10
9,335,710,73,81,19,720,10
