lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
13,707,871,345,382,20,991,10
13,694,923,346,385,10,1043,10
13,722,967,347,385,20,1087,10
13,184,1023,362,383,21,1143,10
13,700,1034,344,391,10,1154,10
13,228,1094,347,395,10,1214,10
13,182,1159,341,394,20,1279,10
13,347,1216,338,391,40,1336,10
13,684,1268,337,388,10,1388,10
13,289,1314,336,387,10,1434,10
13,408,1359,348,343,12,1479,10
13,402,1365,303,358,37,1485,10
13,164,1370,340,388,10,1490,10
13,109,1425,342,385,10,1545,10
13,139,1469,342,384,10,1589,10
13,665,1521,339,384,20,1641,10
13,263,1824,343,359,26,1944,10
13,215,1948,367,361,22,2068,10
13,293,2124,291,398,16,2244,10
13,357,2206,320,373,22,2326,10
13,451,2311,326,374,17,2431,10
13,517,2608,348,371,23,2728,10
13,566,2821,306,361,4,2941,10
13,786,2908,336,386,21,3028,10
13,333,3094,299,399,11,3214,10
13,33,3191,352,383,16,3311,10
13,597,4237,310,363,20,4357,10
13,321,4286,381,375,11,4406,10
