lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
17,469,826,35,303,20,946,10
17,937,870,35,304,30,990,10
17,988,876,34,239,16,996,10
17,615,918,35,306,20,1038,10
17,811,926,7,292,10,1046,10
17,421,970,6,292,10,1090,10
17,496,975,13,314,14,1095,10
17,307,998,25,307,10,1118,10
17,993,1022,3,292,20,1142,10
17,75,1066,30,302,10,1186,10
17,575,1071,1,293,10,1191,10
17,902,1083,16,287,12,1203,10
17,645,1110,30,301,10,1230,10
17,243,1115,0,293,30,1235,10
17,728,1171,0,297,10,1291,10
17,160,1182,38,301,20,1302,10
17,100,1223,2,295,30,1343,10
17,382,1279,6,296,10,1399,10
17,97,1325,5,297,10,1445,10
17,19,1379,7,300,30,1499,10
17,535,1423,8,300,10,1543,10
17,857,1480,24,259,19,1600,10
17,569,1602,32,319,21,1722,10
17,513,1630,44,311,27,1750,10
17,696,1765,52,303,25,1885,10
17,511,1973,37,281,17,2093,10
17,907,4066,19,273,25,4186,10
17,163,4405,64,294,12,4525,10
17,369,4579,40,304,16,4699,10
17,842,5486,5,281,16,5606,10
17,623,5836,51,286,14,5956,10
17,433,5949,33,278,18,6069,10
17,221,6184,33,286,11,6304,10
