lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
14,692,179,303,78,12,189,10
14,339,189,288,70,24,199,10
14,230,220,351,60,15,230,10
14,931,224,372,97,13,234,10
14,752,229,349,43,26,239,10
14,273,239,292,32,14,249,10
14,936,278,365,28,9,288,10
14,91,282,363,34,19,292,10
14,620,282,382,9,30,292,10
14,292,297,371,71,21,307,10
14,652,323,394,47,5,333,10
14,458,348,324,99,10,358,10
14,434,406,389,43,21,416,10
14,774,415,385,58,24,425,10
14,642,466,339,41,6,476,10
14,368,487,306,42,11,497,10
14,624,506,351,5,12,516,10
14,587,615,392,1,11,625,10
14,184,668,317,45,8,678,10
14,271,734,372,39,10,744,10
14,564,735,343,34,7,745,10
14,785,752,295,89,23,762,10
14,576,800,341,59,27,810,10
14,542,806,325,56,13,816,10
14,360,815,341,72,9,825,10
14,660,819,385,17,40,829,10
14,766,858,365,74,24,868,10
14,332,930,307,52,23,940,10
14,221,950,383,17,15,960,10
14,153,998,367,97,17,1008,10
14,494,1001,376,92,10,1011,10
14,689,1012,337,41,8,1022,10
14,344,1041,349,76,15,1051,10
14,546,1043,332,5,14,1053,10
14,245,1052,282,1,18,1062,10
14,314,1070,390,34,7,1080,10
14,317,1141,388,44,22,1151,10
14,653,1147,323,29,7,1157,10
14,864,1156,344,70,24,1166,10
14,291,1188,352,63,6,1198,10
14,646,1223,318,99,35,1233,10
14,90,1228,335,99,25,1238,10
14,295,1272,282,10,30,1282,10
14,968,1304,309,29,11,1314,10
14,580,1325,323,34,13,1335,10
14,465,1352,335,46,18,1362,10
14,823,1358,364,71,5,1368,10
14,889,1415,323,77,36,1425,10
