lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
15,0,0,200,200,0,1573,0
15,191,5,201,195,12,35,10
15,437,30,229,209,20,60,10
15,73,33,233,208,30,63,10
15,766,43,236,210,30,73,10
15,523,50,244,176,24,80,10
15,236,55,235,212,20,85,10
15,690,66,234,212,10,96,10
15,247,71,268,223,20,101,10
15,3,79,233,214,10,109,10
15,784,94,231,219,10,124,10
15,52,110,234,214,10,140,10
15,349,123,237,213,20,153,10
15,507,137,240,210,10,167,10
15,472,154,236,204,10,184,10
15,71,167,234,203,10,197,10
15,331,172,247,212,15,202,10
15,111,854,212,197,16,884,10
15,731,913,266,234,7,943,10
15,239,1110,262,233,16,1140,10
15,193,1220,207,185,1,1250,10
15,82,1231,193,216,1,1261,10
15,457,1379,243,209,11,1409,10
