lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
21,105,402,320,211,6,563,10
21,459,469,324,184,25,615,10
21,505,488,317,183,29,579,10
21,100,608,334,186,1,757,10
21,729,659,361,236,13,760,10
21,498,1090,348,189,17,1179,10
21,612,1181,349,181,1,1251,10
21,420,1487,350,207,16,1656,10
21,433,1618,361,194,12,1740,10
21,322,1764,332,216,12,1936,10
21,107,1801,376,205,4,1939,10
21,363,1854,369,211,20,1967,10
21,151,1985,357,202,5,2129,10
21,697,2332,364,213,11,2413,10
21,779,2884,368,215,15,3048,10
21,90,3146,362,207,18,3341,10
21,334,3172,351,199,4,3284,10
21,454,3277,323,218,34,3401,10
21,634,3280,350,214,28,3399,10
21,345,3287,336,201,17,3394,10
21,163,3322,335,202,23,3431,10
21,305,3553,344,236,28,3641,10
21,242,3724,345,195,9,3852,10
21,343,3873,356,223,28,3991,10
21,626,3926,308,217,12,4131,10
21,239,4242,324,194,18,4406,10
21,627,4536,343,184,17,4565,10
21,432,5108,354,199,27,5253,10
21,7,5276,329,208,20,5379,10
