lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
20,336,44,164,108,21,54,10
20,38,49,154,101,21,59,10
20,354,53,166,99,19,63,10
20,413,53,180,106,19,63,10
20,423,67,158,83,27,77,10
20,73,78,152,77,10,88,10
20,75,79,150,104,21,89,10
20,2,83,183,80,13,93,10
20,256,83,150,67,29,93,10
20,245,97,198,100,25,107,10
20,229,110,157,84,19,120,10
20,230,144,162,92,2,154,10
20,139,148,155,93,33,158,10
20,401,364,180,98,3,374,10
20,461,478,182,81,29,488,10
20,221,486,170,93,39,496,10
20,499,582,173,64,12,592,10
20,430,584,176,72,6,594,10
20,126,657,188,69,15,667,10
20,593,682,176,70,18,692,10
20,516,696,173,72,8,706,10
20,113,810,149,76,10,820,10
20,50,836,159,89,22,846,10
20,432,839,149,98,25,849,10
20,103,889,183,88,35,899,10
20,248,979,180,93,2,989,10
20,522,1058,184,102,29,1068,10
20,348,1080,180,114,9,1090,10
20,22,1096,175,107,17,1106,10
