lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
23,334,714,73,328,20,834,10
23,791,741,96,346,26,861,10
23,60,775,71,333,10,895,10
23,869,824,69,334,30,944,10
23,587,872,69,336,20,992,10
23,830,923,67,334,20,1043,10
23,642,925,95,382,19,1045,10
23,822,967,67,335,20,1087,10
23,601,1013,66,336,10,1133,10
23,381,1065,63,336,20,1185,10
23,152,1145,62,326,20,1265,10
23,139,1326,29,336,22,1446,10
23,880,1490,13,394,15,1610,10
23,359,2651,59,388,20,2771,10
23,120,3082,7,382,27,3202,10
23,340,3529,58,391,16,3649,10
23,551,3657,107,374,8,3777,10
23,770,3705,84,377,10,3825,10
23,583,4037,104,349,20,4157,10
23,130,4318,44,344,12,4438,10
23,295,4345,0,356,13,4465,10
23,766,4897,12,358,7,5017,10
