lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
6,875,237,477,179,20,267,10
6,888,240,479,176,20,270,10
6,150,252,472,129,10,282,10
6,591,252,484,177,20,282,10
6,776,253,470,125,20,283,10
6,784,256,480,136,22,286,10
6,245,265,484,174,10,295,10
6,716,270,479,127,20,300,10
6,117,271,474,96,30,301,10
6,446,274,476,94,20,304,10
6,170,279,488,173,20,309,10
6,552,283,477,97,10,313,10
6,950,283,481,124,10,313,10
6,756,293,484,171,10,323,10
6,361,295,481,122,30,325,10
6,576,297,481,96,20,327,10
6,345,308,479,121,10,338,10
6,599,309,479,169,20,339,10
6,813,311,478,99,10,341,10
6,637,319,478,121,40,349,10
6,351,324,476,174,30,354,10
6,675,324,478,102,10,354,10
6,963,330,477,122,10,360,10
6,896,336,476,102,20,366,10
6,594,340,452,110,14,370,10
6,219,342,477,120,10,372,10
6,665,354,478,118,20,384,10
6,35,376,467,114,10,406,10
6,571,506,481,84,17,536,10
6,249,526,439,156,2,556,10
6,985,541,493,111,26,571,10
6,390,608,452,172,9,638,10
6,331,628,480,119,7,658,10
6,977,688,480,131,5,718,10
6,399,794,485,104,21,824,10
6,561,807,482,104,19,837,10
6,247,867,455,168,21,897,10
6,749,941,438,127,2,971,10
6,938,999,471,94,30,1029,10
6,865,1011,482,141,14,1041,10
6,444,1022,480,152,26,1052,10
6,780,1066,488,96,22,1096,10
6,226,1107,482,184,14,1137,10
6,611,1186,466,149,16,1216,10
6,648,1256,498,171,12,1286,10
