lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
25,260,438,157,276,18,572,10
25,544,454,127,266,13,646,10
25,136,460,107,281,16,644,10
25,162,537,159,300,15,666,10
25,236,644,158,291,18,774,10
25,380,647,148,299,15,707,10
25,535,670,132,297,40,761,10
25,367,1179,124,299,9,1280,10
25,318,1330,112,272,18,1488,10
25,382,1503,109,299,24,1630,10
25,329,1599,159,287,21,1693,10
25,283,1662,140,294,18,1733,10
25,401,1962,126,266,27,2110,10
25,352,1970,136,295,18,2079,10
25,518,2067,125,278,16,2098,10
25,188,2178,107,291,17,2277,10
25,42,2364,154,299,17,2459,10
25,280,3102,139,270,15,3188,10
25,266,3520,108,298,17,3641,10
25,105,3607,159,266,2,3670,10
