lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
11,480,79,232,127,13,109,10
11,432,96,242,113,10,126,10
11,534,96,244,114,10,126,10
11,411,97,265,127,35,127,10
11,163,108,244,109,20,138,10
11,532,109,273,118,34,139,10
11,509,113,276,116,50,143,10
11,271,120,270,106,30,150,10
11,2,121,245,106,20,151,10
11,42,132,244,106,40,162,10
11,129,138,263,110,10,168,10
11,395,143,243,106,10,173,10
11,522,150,264,112,20,180,10
11,701,155,242,105,20,185,10
11,440,163,267,112,30,193,10
11,272,166,243,104,20,196,10
11,60,175,268,114,30,205,10
11,386,182,238,101,20,212,10
11,337,188,266,116,10,218,10
11,546,199,237,108,20,229,10
11,398,210,237,109,10,240,10
11,677,322,228,96,37,352,10
11,459,500,285,107,17,530,10
11,618,520,255,80,11,550,10
11,249,664,248,124,19,694,10
11,181,665,264,69,15,695,10
11,241,1015,214,119,5,1045,10
11,489,1157,300,64,35,1187,10
11,230,1273,243,140,15,1303,10
11,199,1298,230,139,14,1328,10
