lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
26,411,59,206,130,26,69,10
26,429,88,208,117,15,98,10
26,192,143,250,124,4,153,10
26,378,165,246,133,9,175,10
26,159,263,243,136,46,273,10
26,121,348,234,107,24,358,10
26,42,357,207,149,22,367,10
26,274,362,234,146,38,372,10
26,244,390,230,128,21,400,10
26,511,579,246,123,18,589,10
26,450,587,232,121,15,597,10
26,182,672,230,150,28,682,10
26,198,700,217,138,5,710,10
26,140,732,201,122,29,742,10
26,467,739,213,119,25,749,10
26,68,756,206,121,10,766,10
26,271,792,187,129,8,802,10
26,427,895,236,108,16,905,10
26,370,919,224,138,16,929,10
26,578,948,233,119,11,958,10
26,310,949,205,130,30,959,10
26,362,969,219,152,8,979,10
26,505,988,230,135,15,998,10
26,161,1027,221,145,9,1037,10
