lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
4,292,227,79,344,16,237,10
4,590,239,57,381,22,249,10
4,696,244,26,372,14,254,10
4,143,260,1,335,12,270,10
4,627,268,38,366,18,278,10
4,778,271,41,399,13,281,10
4,655,287,31,360,23,297,10
4,201,318,54,341,19,328,10
4,418,319,68,386,16,329,10
4,471,339,65,335,4,349,10
4,272,364,88,372,14,374,10
4,551,377,87,378,25,387,10
4,640,390,34,371,18,400,10
4,491,437,52,343,18,447,10
4,253,448,17,348,22,458,10
4,205,453,55,346,13,463,10
4,650,459,80,365,18,469,10
4,213,545,80,392,16,555,10
4,689,586,85,333,19,596,10
4,476,679,41,337,9,689,10
4,543,685,55,341,14,695,10
4,322,688,30,349,9,698,10
4,620,692,68,378,10,702,10
4,373,781,12,368,12,791,10
4,699,833,50,385,31,843,10
4,262,835,37,397,50,845,10
4,582,873,41,340,26,883,10
4,550,886,48,358,32,896,10
4,249,889,8,363,39,899,10
4,387,970,74,351,32,980,10
4,793,1021,8,384,24,1031,10
4,730,1215,40,336,9,1225,10
4,307,1221,5,345,14,1231,10
4,564,1269,5,344,7,1279,10
