lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
10,487,113,100,218,31,123,10
10,265,133,96,209,28,143,10
10,303,136,78,261,32,146,10
10,185,169,52,251,8,179,10
10,8,201,35,238,32,211,10
10,645,201,49,187,20,211,10
10,774,228,18,235,24,238,10
10,293,336,10,202,3,346,10
10,742,351,2,200,35,361,10
10,580,379,42,197,26,389,10
10,722,390,36,203,11,400,10
10,445,398,26,247,31,408,10
10,124,433,46,197,21,443,10
10,497,434,92,255,30,444,10
10,344,445,74,213,33,455,10
10,678,476,91,233,25,486,10
10,502,484,74,231,11,494,10
10,405,559,52,194,9,569,10
10,216,574,68,250,14,584,10
10,300,587,84,206,22,597,10
10,218,641,47,190,23,651,10
10,441,818,26,199,26,828,10
10,455,948,78,194,2,958,10
10,509,981,68,215,19,991,10
10,583,1014,85,256,15,1024,10
10,114,1015,75,238,13,1025,10
10,660,1064,32,229,7,1074,10
10,119,1075,13,220,15,1085,10
10,572,1107,70,231,16,1117,10
10,710,1113,84,221,22,1123,10
10,330,1137,49,222,11,1147,10
10,469,1187,41,183,25,1197,10
10,70,1202,33,226,24,1212,10
10,28,1224,92,238,11,1234,10
10,29,1226,51,205,26,1236,10
