lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
9,421,167,154,101,21,227,10
9,511,168,158,83,27,372,10
9,285,169,166,99,19,259,10
9,409,243,152,77,10,423,10
9,527,256,143,67,14,411,10
9,90,266,183,80,13,438,10
9,449,279,150,67,29,385,10
9,461,305,150,104,21,370,10
9,479,353,198,100,25,460,10
9,524,388,157,84,19,535,10
9,263,523,162,92,2,665,10
9,457,558,155,93,33,668,10
9,373,622,170,53,21,792,10
9,578,1047,153,61,12,1143,10
9,437,1420,180,98,3,1533,10
9,442,1867,182,81,29,2001,10
9,60,1873,170,93,39,2051,10
9,32,2278,173,64,12,2416,10
9,471,2286,176,72,6,2430,10
9,43,2397,136,68,19,2478,10
9,328,2573,188,69,15,2727,10
9,545,2671,176,70,18,2825,10
9,500,2712,156,57,27,2860,10
9,478,2763,173,72,8,2842,10
9,340,3202,149,76,10,3318,10
9,381,3298,159,89,22,3433,10
9,539,3321,149,98,25,3432,10
9,376,3540,183,88,35,3611,10
9,389,3870,180,93,2,4002,10
9,35,4201,184,102,29,4301,10
