lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
18,395,203,8,4,29,213,10
18,534,223,25,14,15,233,10
18,301,227,51,2,41,237,10
18,34,253,37,14,19,263,10
18,28,263,16,42,17,273,10
18,468,343,37,36,26,353,10
18,51,398,9,30,6,408,10
18,447,409,15,2,5,419,10
18,55,422,57,7,25,432,10
18,295,429,12,10,22,439,10
18,381,459,40,1,38,469,10
18,35,490,1,11,34,500,10
18,548,505,26,0,12,515,10
18,314,535,16,22,24,545,10
18,23,587,17,0,11,597,10
18,141,745,34,5,16,755,10
18,49,761,29,8,24,771,10
18,524,803,7,31,29,813,10
18,33,880,26,27,16,890,10
