lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
8,31,88,176,235,33,98,10
8,579,93,191,234,9,103,10
8,570,94,194,234,7,104,10
8,439,105,189,240,18,115,10
8,515,116,208,208,16,126,10
8,421,119,172,225,13,129,10
8,428,351,224,229,16,361,10
8,216,384,209,246,26,394,10
8,375,423,186,228,5,433,10
8,63,498,207,237,11,508,10
8,148,521,199,213,13,531,10
8,577,587,211,239,20,597,10
8,592,740,214,234,21,750,10
8,493,747,175,251,8,757,10
8,240,773,184,237,14,783,10
8,498,809,210,236,45,819,10
8,66,833,208,235,22,843,10
8,92,863,226,248,17,873,10
8,3,1033,174,238,21,1043,10
