lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
7,163,216,59,51,14,226,10
7,568,226,24,57,18,236,10
7,741,245,53,51,18,255,10
7,779,250,4,60,29,260,10
7,545,252,39,34,10,262,10
7,426,273,6,20,27,283,10
7,270,279,2,17,11,289,10
7,75,378,30,39,8,388,10
7,540,418,43,67,15,428,10
7,772,419,59,49,36,429,10
7,687,433,35,79,22,443,10
7,18,569,13,59,13,579,10
7,263,586,40,31,9,596,10
7,523,625,12,40,20,635,10
7,542,659,32,78,23,669,10
7,228,663,8,68,29,673,10
7,229,687,2,52,11,697,10
7,616,709,15,4,18,719,10
7,385,804,2,3,14,814,10
7,594,805,51,64,14,815,10
7,79,815,14,53,12,825,10
7,11,835,29,9,14,845,10
7,12,852,21,82,26,862,10
7,311,863,9,47,5,873,10
7,175,907,6,62,23,917,10
7,401,919,37,21,24,929,10
7,72,931,26,70,3,941,10
7,707,966,3,2,16,976,10
7,714,1112,3,15,20,1122,10
7,199,1145,66,5,3,1155,10
7,210,1162,19,61,16,1172,10
7,746,1373,2,29,28,1383,10
7,595,1416,73,4,20,1426,10
