lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
23,550,706,423,315,12,855,10
23,513,744,442,289,25,903,10
23,451,779,451,305,13,889,10
23,61,858,453,360,13,990,10
23,459,872,460,328,13,1001,10
23,893,961,490,276,33,1061,10
23,162,1104,468,360,16,1208,10
23,837,1231,475,352,33,1367,10
23,314,1489,453,318,30,1621,10
23,812,1559,447,272,12,1631,10
23,263,1718,471,368,19,1827,10
23,28,2073,490,286,29,2224,10
23,584,2132,489,274,31,2258,10
23,726,2136,436,295,11,2211,10
23,353,2472,499,316,18,2623,10
23,82,2495,497,296,14,2525,10
23,688,2891,491,369,28,3065,10
23,151,2996,497,266,25,3104,10
23,940,3031,468,352,9,3235,10
23,509,3109,486,324,15,3168,10
23,403,3124,475,267,7,3232,10
23,956,3316,492,335,10,3430,10
23,928,3363,472,248,11,3432,10
23,420,3394,440,284,25,3540,10
23,600,3448,487,320,21,3534,10
23,715,3589,478,300,12,3648,10
23,511,3776,440,292,24,3864,10
23,101,3836,440,294,16,3966,10
23,961,3910,447,267,19,4046,10
23,745,4013,457,280,17,4105,10
23,604,4064,428,302,27,4183,10
23,109,4087,465,367,14,4248,10
23,259,4171,463,253,23,4325,10
23,69,4261,424,288,13,4318,10
23,945,4595,466,362,15,4744,10
23,577,4863,492,326,19,4890,10
23,614,4981,495,355,3,5084,10
23,472,5509,433,319,11,5621,10
23,270,5551,489,338,17,5746,10
23,682,5585,434,359,13,5673,10
