lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
25,375,186,436,264,20,216,10
25,155,189,439,266,10,219,10
25,301,195,442,289,25,225,10
25,26,197,441,265,40,227,10
25,227,208,451,305,13,238,10
25,764,216,450,265,10,246,10
25,133,224,460,328,13,254,10
25,707,234,444,269,20,264,10
25,516,246,444,271,10,276,10
25,483,258,445,273,20,288,10
25,492,270,443,272,10,300,10
25,693,282,441,273,20,312,10
25,188,298,439,268,10,328,10
25,777,312,435,268,10,342,10
25,548,323,435,267,20,353,10
25,491,374,453,318,30,404,10
25,928,522,490,286,29,552,10
25,794,528,436,295,11,558,10
25,918,534,489,274,31,564,10
25,520,622,499,316,18,652,10
25,482,730,491,369,28,760,10
25,600,748,497,266,25,778,10
25,649,768,468,352,9,798,10
25,775,780,475,267,7,810,10
25,184,828,492,335,10,858,10
25,495,852,440,284,25,882,10
25,843,858,487,320,21,888,10
25,718,890,478,300,12,920,10
25,36,940,440,292,24,970,10
25,136,1047,463,253,23,1077,10
25,912,1397,489,338,17,1427,10
