lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
2,772,53,147,210,23,83,10
2,99,61,150,236,20,91,10
2,356,61,149,234,10,91,10
2,319,63,162,251,21,93,10
2,76,71,152,237,10,101,10
2,420,84,152,240,30,114,10
2,93,98,116,252,20,128,10
2,446,100,158,239,20,130,10
2,704,100,114,252,10,130,10
2,521,108,114,254,10,138,10
2,165,117,161,233,30,147,10
2,394,121,115,257,10,151,10
2,132,133,111,286,21,163,10
2,114,137,110,254,20,167,10
2,358,149,109,252,30,179,10
2,75,166,102,252,10,196,10
2,37,180,105,250,30,210,10
2,790,193,107,247,20,223,10
2,373,206,108,250,10,236,10
2,661,222,114,250,20,252,10
2,194,424,92,255,30,454,10
2,569,529,131,275,30,559,10
2,556,829,119,286,18,859,10
2,269,1003,124,221,27,1033,10
2,146,1103,84,221,22,1133,10
2,477,1370,126,208,26,1400,10
2,714,1376,157,220,20,1406,10
