lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
10,528,196,273,55,20,226,10
10,568,201,277,50,10,231,10
10,169,211,274,48,10,241,10
10,797,225,275,45,20,255,10
10,441,226,253,50,27,256,10
10,564,229,292,32,14,259,10
10,849,238,275,42,30,268,10
10,715,253,233,87,18,283,10
10,852,256,267,44,20,286,10
10,810,269,269,46,20,299,10
10,699,281,269,48,20,311,10
10,981,292,270,49,30,322,10
10,118,306,268,52,10,336,10
10,429,477,306,42,11,507,10
10,750,604,239,15,2,634,10
10,565,630,262,92,25,660,10
10,209,896,265,0,10,926,10
10,42,920,307,52,23,950,10
10,652,987,251,63,14,1017,10
10,723,993,200,78,31,1023,10
10,558,1042,282,1,18,1072,10
10,413,1051,210,29,13,1081,10
10,940,1186,224,56,13,1216,10
10,186,1226,231,29,14,1256,10
10,435,1226,257,57,18,1256,10
10,54,1268,242,106,28,1298,10
10,385,1337,235,33,30,1367,10
10,259,1350,253,74,20,1380,10
10,836,1560,240,34,28,1590,10
10,994,1568,209,68,27,1598,10
