lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
6,544,226,32,352,30,256,10
6,252,227,31,353,20,257,10
6,318,230,57,381,22,260,10
6,445,236,28,353,20,266,10
6,520,238,41,378,20,268,10
6,508,240,40,380,30,270,10
6,23,248,41,382,20,278,10
6,705,248,29,355,10,278,10
6,718,260,28,356,30,290,10
6,87,261,39,384,40,291,10
6,606,273,31,357,20,303,10
6,551,276,34,385,20,306,10
6,128,277,31,360,23,307,10
6,545,284,32,357,20,314,10
6,88,295,43,386,10,325,10
6,265,297,34,355,30,327,10
6,617,307,42,384,10,337,10
6,261,323,46,380,10,353,10
6,596,335,46,378,10,365,10
6,792,368,13,322,19,398,10
6,415,454,23,317,10,484,10
6,753,633,26,326,21,663,10
6,253,669,41,337,9,699,10
6,299,767,11,328,12,797,10
6,56,771,12,368,12,801,10
6,621,823,50,385,31,853,10
6,19,825,37,397,50,855,10
6,185,863,41,340,26,893,10
6,664,876,48,358,32,906,10
6,698,879,8,363,39,909,10
6,625,1205,40,336,9,1235,10
6,44,1211,5,345,14,1241,10
6,461,1259,5,344,7,1289,10
