lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
14,144,592,142,372,18,712,10
14,984,626,154,392,9,746,10
14,920,771,166,440,12,891,10
14,837,775,141,428,20,895,10
14,539,828,140,431,30,948,10
14,147,845,93,413,17,965,10
14,867,872,141,431,30,992,10
14,835,905,102,422,23,1025,10
14,220,932,145,434,20,1052,10
14,383,937,146,376,8,1057,10
14,668,940,112,433,29,1060,10
14,628,958,117,467,10,1078,10
14,825,970,132,479,11,1090,10
14,996,980,147,435,20,1100,10
14,25,1004,116,466,20,1124,10
14,419,1037,146,439,10,1157,10
14,847,1049,115,465,10,1169,10
14,839,1085,144,439,30,1205,10
14,917,1104,112,467,10,1224,10
14,465,1148,111,467,20,1268,10
14,466,1149,138,438,20,1269,10
14,308,1194,135,400,20,1314,10
14,740,1197,112,465,10,1317,10
14,746,1232,134,428,20,1352,10
14,585,1242,111,464,10,1362,10
14,328,1286,111,463,20,1406,10
14,815,1309,132,477,25,1429,10
14,752,1334,109,463,30,1454,10
14,229,1391,110,459,30,1511,10
14,197,1435,111,459,20,1555,10
14,860,1459,182,480,31,1579,10
14,61,1883,105,474,27,2003,10
14,666,2126,141,426,23,2246,10
14,76,2187,176,470,14,2307,10
14,503,2294,185,434,9,2414,10
14,280,2501,150,484,16,2621,10
14,138,2614,163,472,9,2734,10
14,913,3035,130,494,6,3155,10
14,357,3232,133,455,25,3352,10
14,255,3261,115,395,11,3381,10
14,292,3748,154,374,36,3868,10
14,622,4121,196,489,23,4241,10
14,785,4504,162,388,11,4624,10
14,434,4655,149,458,13,4775,10
14,283,4676,111,392,18,4796,10
14,128,5092,103,464,22,5212,10
14,182,5644,179,497,1,5764,10
14,697,5648,167,445,7,5768,10
14,168,5786,175,422,24,5906,10
14,608,5827,122,422,3,5947,10
14,387,6128,142,360,20,6248,10
14,113,6165,195,464,20,6285,10
