lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
18,712,74,318,280,21,84,10
18,21,96,343,276,15,106,10
18,89,106,356,256,19,116,10
18,986,114,357,290,24,124,10
18,223,115,342,319,36,125,10
18,967,115,359,287,24,125,10
18,928,117,365,274,14,127,10
18,463,125,374,232,33,135,10
18,590,377,415,253,21,387,10
18,622,420,366,334,5,430,10
18,540,480,340,291,22,490,10
18,116,489,386,245,16,499,10
18,127,540,371,332,14,550,10
18,70,592,390,249,21,602,10
18,713,627,333,293,27,637,10
18,994,653,408,318,15,663,10
18,741,677,360,284,19,687,10
18,93,694,366,288,29,704,10
18,862,727,381,328,12,737,10
18,322,795,389,255,15,805,10
18,611,796,385,239,21,806,10
18,60,802,352,241,5,812,10
18,787,866,363,225,35,876,10
18,204,878,385,285,13,888,10
18,827,929,386,225,13,939,10
18,728,936,368,311,14,946,10
18,833,986,401,314,25,996,10
18,565,1004,374,306,4,1014,10
18,771,1035,394,322,12,1045,10
18,104,1109,370,262,15,1119,10
18,957,1109,394,310,10,1119,10
18,612,1176,371,315,18,1186,10
18,635,1180,330,308,24,1190,10
18,887,1207,418,251,21,1217,10
18,301,1215,418,269,3,1225,10
18,283,1340,330,281,14,1350,10
18,485,1428,360,294,9,1438,10
18,530,1433,359,246,18,1443,10
18,916,1433,351,233,21,1443,10
18,810,1448,402,277,5,1458,10
18,142,1489,322,290,23,1499,10
18,794,1530,366,260,23,1540,10
18,883,1532,409,255,23,1542,10
18,319,1781,374,260,27,1791,10
