lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
17,722,521,96,209,28,582,10
17,11,590,40,153,15,745,10
17,15,717,13,167,42,884,10
17,428,749,49,187,20,901,10
17,719,778,0,155,9,862,10
17,416,781,35,238,32,865,10
17,207,882,32,163,9,991,10
17,785,896,18,235,24,967,10
17,10,1298,10,202,3,1433,10
17,572,1368,2,200,35,1483,10
17,211,1455,42,197,26,1615,10
17,574,1494,36,203,11,1668,10
17,689,1518,26,247,31,1704,10
17,599,1697,46,197,21,1810,10
17,118,1721,74,213,33,1876,10
17,693,2221,52,194,9,2289,10
17,101,2329,84,206,22,2411,10
17,740,2567,47,190,23,2602,10
17,692,2701,56,156,19,2882,10
17,615,3006,21,255,29,3199,10
17,735,3215,26,199,26,3366,10
17,175,3762,78,194,2,3864,10
17,357,3868,68,215,19,4024,10
17,539,3995,63,166,4,4093,10
17,741,4054,35,160,13,4205,10
17,278,4179,32,229,7,4376,10
17,453,4279,13,220,15,4361,10
17,199,4523,49,222,11,4616,10
17,378,4677,41,183,25,4860,10
17,185,4783,33,226,24,4877,10
17,385,4870,51,205,26,4978,10
