lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
20,459,415,147,43,14,526,10
20,563,530,159,42,33,601,10
20,178,672,157,12,11,779,10
20,378,750,148,8,13,860,10
20,181,888,126,42,23,1022,10
20,594,937,145,38,10,1115,10
20,46,1000,136,50,16,1093,10
20,407,1030,132,16,26,1083,10
20,294,1228,159,41,11,1342,10
20,566,1319,148,28,17,1493,10
20,89,1345,160,17,24,1498,10
20,110,1572,140,18,26,1707,10
20,371,1903,139,31,15,2050,10
20,592,2012,139,33,2,2173,10
20,316,2416,172,2,9,2523,10
20,200,2536,168,42,26,2648,10
20,264,2831,135,38,19,3040,10
20,428,3595,152,29,10,3719,10
20,514,3775,157,50,8,3922,10
