lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
3,371,337,356,256,19,513,10
3,594,395,365,274,14,545,10
3,809,457,374,232,33,546,10
3,639,517,391,202,14,674,10
3,798,606,398,210,31,621,10
3,793,708,344,203,14,751,10
3,871,1022,423,221,9,1164,10
3,219,1457,415,253,21,1595,10
3,347,1704,420,224,10,1848,10
3,694,1954,386,245,16,1998,10
3,227,2323,390,249,21,2451,10
3,152,2872,380,194,3,2956,10
3,167,3081,343,205,26,3178,10
3,404,3130,385,239,21,3274,10
3,744,3143,389,255,15,3259,10
3,508,3178,352,241,5,3280,10
3,254,3426,363,225,35,3541,10
3,773,3588,415,207,18,3731,10
3,268,3634,404,207,6,3771,10
3,623,3654,386,225,13,3815,10
3,884,3665,417,212,12,3736,10
3,998,3811,439,237,11,3817,10
3,356,4102,426,231,24,4245,10
3,937,4371,370,262,15,4545,10
3,733,4770,418,251,21,4925,10
3,926,4787,350,199,21,4945,10
3,730,4835,418,269,3,4924,10
3,969,4994,405,187,34,5131,10
3,881,5692,351,233,21,5811,10
3,229,5725,359,246,18,5777,10
3,252,5771,402,277,5,5856,10
3,568,5897,365,190,22,6043,10
3,779,5930,347,192,18,6096,10
3,658,6048,366,260,23,6234,10
3,410,6084,409,255,23,6215,10
3,652,6266,337,232,2,6418,10
3,519,7081,374,260,27,7238,10
