lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
12,565,178,22,205,20,208,10
12,646,179,21,204,30,209,10
12,511,185,20,204,20,215,10
12,732,191,49,187,20,221,10
12,576,199,21,201,20,229,10
12,421,205,0,155,9,235,10
12,21,216,14,201,10,246,10
12,324,235,14,210,10,265,10
12,207,248,17,209,20,278,10
12,125,259,18,208,20,289,10
12,363,271,19,206,20,301,10
12,712,286,22,210,20,316,10
12,581,341,2,200,35,371,10
12,406,423,46,197,21,453,10
12,295,435,74,213,33,465,10
12,619,549,52,194,9,579,10
12,775,808,26,199,26,838,10
12,92,1054,32,229,7,1084,10
12,186,1065,13,220,15,1095,10
12,429,1127,49,222,11,1157,10
12,108,1177,41,183,25,1207,10
12,339,1216,51,205,26,1246,10
