lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
13,414,131,131,220,23,141,10
13,267,163,131,222,21,173,10
13,564,206,162,250,24,216,10
13,25,367,136,228,2,377,10
13,238,382,136,241,11,392,10
13,157,391,153,226,18,401,10
13,520,401,126,233,20,411,10
13,518,413,143,223,20,423,10
13,293,421,157,221,10,431,10
13,371,429,154,207,10,439,10
13,482,449,114,211,10,459,10
13,270,526,157,254,8,536,10
13,479,600,139,206,18,610,10
13,6,624,140,214,24,634,10
13,560,628,119,214,16,638,10
13,262,643,139,250,17,653,10
13,292,647,128,225,5,657,10
13,123,667,147,240,4,677,10
13,409,668,152,258,35,678,10
13,283,681,152,241,2,691,10
13,456,695,143,244,13,705,10
13,247,707,137,212,12,717,10
13,463,829,159,199,12,839,10
13,181,886,161,242,30,896,10
13,434,912,135,210,12,922,10
13,169,949,169,236,3,959,10
