lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
2,748,925,44,115,24,1045,10
2,640,1101,20,73,10,1221,10
2,851,1167,15,69,10,1287,10
2,174,1172,71,12,2,1292,10
2,881,1211,15,68,10,1331,10
2,943,1255,16,68,20,1375,10
2,204,1307,17,65,20,1427,10
2,422,1356,18,63,10,1476,10
2,343,1409,21,64,20,1529,10
2,816,1461,24,65,10,1581,10
2,266,1505,25,65,10,1625,10
2,914,1557,23,67,30,1677,10
2,572,1606,21,68,20,1726,10
2,418,1658,24,68,20,1778,10
2,488,1726,30,72,10,1846,10
2,717,2348,6,53,8,2468,10
2,687,2513,18,24,32,2633,10
2,559,3085,21,70,15,3205,10
2,145,3319,66,88,2,3439,10
2,942,3428,52,18,28,3548,10
2,241,3906,65,62,15,4026,10
2,574,4094,57,43,15,4214,10
2,506,4175,60,5,18,4295,10
2,935,4194,66,31,25,4314,10
2,99,4364,38,15,3,4484,10
2,394,4516,64,5,14,4636,10
2,339,4652,58,39,12,4772,10
2,410,4754,30,7,23,4874,10
2,438,5029,1,101,8,5149,10
2,73,5267,26,67,15,5387,10
2,79,5451,60,29,32,5571,10
2,921,5751,56,75,24,5871,10
