lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
22,481,118,208,47,6,128,10
22,177,119,183,44,17,129,10
22,376,140,191,49,12,150,10
22,540,150,205,44,9,160,10
22,418,151,235,31,18,161,10
22,326,162,216,40,41,172,10
22,58,195,207,20,13,205,10
22,533,207,195,9,26,217,10
22,489,249,229,40,13,259,10
22,573,337,194,11,14,347,10
22,69,380,227,5,13,390,10
22,224,382,236,27,21,392,10
22,97,407,203,36,18,417,10
22,250,417,189,41,12,427,10
22,253,445,220,43,28,455,10
22,173,454,200,26,10,464,10
22,90,467,199,28,12,477,10
22,472,503,229,25,17,513,10
22,255,533,217,43,5,543,10
22,285,575,186,26,25,585,10
22,197,584,183,23,26,594,10
22,219,616,183,43,14,626,10
22,380,631,220,18,38,641,10
22,441,639,212,45,30,649,10
22,543,822,232,45,15,832,10
22,562,822,228,41,16,832,10
22,442,864,231,28,21,874,10
22,83,875,214,6,35,885,10
