lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
15,0,0,200,200,0,6289,0
15,191,5,201,195,12,125,10
15,437,61,229,209,20,181,10
15,73,118,233,208,30,238,10
15,523,140,244,176,24,260,10
15,766,172,236,210,30,292,10
15,236,221,235,212,20,341,10
15,247,227,268,223,20,347,10
15,690,265,234,212,10,385,10
15,3,314,233,214,10,434,10
15,784,376,231,219,10,496,10
15,52,439,234,214,10,559,10
15,349,492,237,213,20,612,10
15,507,549,240,210,10,669,10
15,472,618,236,204,10,738,10
15,71,667,234,203,10,787,10
15,331,689,247,212,15,809,10
15,111,3415,212,197,16,3535,10
15,731,3652,266,234,7,3772,10
15,239,4438,262,233,16,4558,10
15,193,4881,207,185,1,5001,10
15,82,4924,193,216,1,5044,10
15,457,5516,243,209,11,5636,10
