lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
11,480,259,232,127,13,379,10
11,534,326,244,114,10,446,10
11,411,331,265,127,35,451,10
11,432,375,242,113,10,495,10
11,509,393,276,116,50,513,10
11,532,422,273,118,34,542,10
11,163,433,244,109,20,553,10
11,271,480,270,106,30,600,10
11,2,486,245,106,20,606,10
11,42,530,244,106,40,650,10
11,129,552,263,110,10,672,10
11,395,574,243,106,10,694,10
11,522,601,264,112,20,721,10
11,701,620,242,105,20,740,10
11,440,653,267,112,30,773,10
11,272,665,243,104,20,785,10
11,60,702,268,114,30,822,10
11,386,729,238,101,20,849,10
11,337,753,266,116,10,873,10
11,546,797,237,108,20,917,10
11,398,841,237,109,10,961,10
11,677,1289,228,96,37,1409,10
11,459,2002,285,107,17,2122,10
11,618,2079,255,80,11,2199,10
11,249,2657,248,124,19,2777,10
11,181,2662,264,69,15,2782,10
11,241,4058,214,119,5,4178,10
11,489,4628,300,64,35,4748,10
11,230,5094,243,140,15,5214,10
11,199,5191,230,139,14,5311,10
