lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
12,384,135,36,212,4,145,10
12,393,151,15,219,19,161,10
12,537,159,23,218,23,169,10
12,249,187,8,227,33,197,10
12,509,247,20,245,28,257,10
12,328,265,44,223,22,275,10
12,425,279,51,217,36,289,10
12,108,296,30,243,6,306,10
12,65,306,42,221,29,316,10
12,317,326,9,239,20,336,10
12,390,527,11,242,16,537,10
12,532,755,33,231,36,765,10
12,507,760,40,236,11,770,10
12,497,784,58,240,20,794,10
12,135,850,2,238,21,860,10
12,307,948,30,226,14,958,10
