lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
16,218,146,137,68,25,176,10
16,577,149,137,64,30,179,10
16,478,152,134,62,20,182,10
16,311,159,134,63,10,189,10
16,35,175,133,68,20,205,10
16,604,187,131,67,30,217,10
16,389,199,129,67,30,229,10
16,208,210,128,68,10,240,10
16,330,210,156,4,25,240,10
16,504,224,124,69,10,254,10
16,300,237,126,70,10,267,10
16,719,251,130,70,30,281,10
16,279,739,154,68,20,769,10
16,552,790,156,32,34,820,10
16,579,848,115,51,18,878,10
16,85,875,180,15,7,905,10
16,154,1015,140,40,27,1045,10
16,488,1188,159,11,7,1218,10
16,615,1217,143,20,15,1247,10
