lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
4,0,0,250,250,0,1925,0
4,110,12,251,238,27,22,10
4,486,18,265,240,9,28,10
4,854,26,233,230,20,36,10
4,487,30,280,245,21,40,10
4,247,31,247,219,17,41,10
4,14,33,266,221,9,43,10
4,911,37,287,256,18,47,10
4,141,41,291,251,20,51,10
4,201,48,293,228,19,58,10
4,706,49,289,220,19,59,10
4,74,50,298,264,36,60,10
4,802,52,301,239,31,62,10
4,695,57,306,235,25,67,10
4,650,87,293,174,31,97,10
4,218,733,311,203,15,743,10
4,621,943,325,210,15,953,10
4,537,1003,320,211,16,1013,10
4,320,1268,291,213,23,1278,10
4,743,1285,285,247,13,1295,10
4,559,1294,286,244,31,1304,10
4,257,1313,295,247,12,1323,10
4,589,1330,306,229,10,1340,10
4,105,1364,303,186,10,1374,10
4,831,1387,307,249,10,1397,10
4,610,1489,248,214,19,1499,10
4,970,1502,273,255,18,1512,10
4,267,1518,308,199,14,1528,10
4,61,1524,261,201,15,1534,10
4,297,1537,314,205,22,1547,10
4,255,1581,337,232,2,1591,10
4,541,1600,272,234,26,1610,10
4,478,1621,240,255,33,1631,10
4,845,1691,264,180,33,1701,10
4,866,1710,240,240,35,1720,10
4,877,1717,274,261,20,1727,10
