lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
6,206,517,51,63,6,625,10
6,96,588,38,74,16,734,10
6,397,615,15,52,21,720,10
6,21,702,60,72,2,781,10
6,40,1000,16,42,17,1141,10
6,170,1082,2,81,32,1154,10
6,411,1208,9,63,13,1387,10
6,502,1264,1,81,21,1420,10
6,398,1389,15,88,12,1486,10
6,198,1572,45,74,9,1692,10
6,297,1962,24,76,23,2130,10
6,279,1987,31,68,27,2117,10
6,252,2256,43,52,31,2391,10
6,213,2495,25,64,10,2597,10
6,336,2599,38,44,10,2727,10
6,598,3270,43,62,14,3417,10
6,450,3517,4,97,23,3594,10
6,390,3660,29,72,13,3814,10
