lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
0,0,0,150,150,0,1206,0
0,266,3,147,152,14,13,10
0,13,7,148,157,24,17,10
0,239,11,139,146,34,21,10
0,302,12,158,140,5,22,10
0,263,13,163,150,15,23,10
0,71,17,151,133,23,27,10
0,556,18,135,139,12,28,10
0,502,28,125,136,5,38,10
0,4,31,166,123,14,41,10
0,398,31,141,120,21,41,10
0,207,33,126,127,40,43,10
0,104,36,122,127,1,46,10
0,356,39,179,123,4,49,10
0,338,48,114,117,31,58,10
0,235,356,151,113,4,366,10
0,276,511,121,116,23,521,10
0,16,760,162,148,25,770,10
0,166,833,175,123,23,843,10
0,225,869,139,110,21,879,10
