lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
22,300,604,412,214,10,724,10
22,629,656,413,217,20,776,10
22,215,686,436,237,20,806,10
22,725,705,415,216,10,825,10
22,298,754,417,217,30,874,10
22,401,754,443,237,20,874,10
22,692,802,445,237,10,922,10
22,768,814,420,213,10,934,10
22,515,862,444,242,10,982,10
22,233,867,423,214,20,987,10
22,672,898,435,180,37,1018,10
22,522,916,425,215,10,1036,10
22,428,919,443,246,20,1039,10
22,713,964,442,247,10,1084,10
22,874,967,423,217,20,1087,10
22,971,1012,440,247,20,1132,10
22,958,1016,421,218,10,1136,10
22,471,1033,423,221,9,1153,10
22,560,1064,440,244,10,1184,10
22,891,1068,418,218,20,1188,10
22,573,1108,441,244,10,1228,10
22,731,1112,417,218,10,1232,10
22,690,1154,442,243,10,1274,10
22,323,1165,418,221,10,1285,10
22,303,1205,440,241,10,1325,10
22,89,1219,415,223,20,1339,10
22,123,1254,439,243,20,1374,10
22,260,1309,436,241,20,1429,10
22,683,1367,434,245,10,1487,10
22,486,1376,495,227,20,1496,10
22,493,1698,447,184,27,1818,10
22,889,1716,420,224,10,1836,10
22,592,1969,452,206,31,2089,10
22,890,2516,461,182,13,2636,10
22,91,2554,432,199,7,2674,10
22,299,3127,500,228,8,3247,10
22,191,3611,429,169,8,3731,10
22,956,3615,428,202,24,3735,10
22,604,4005,441,177,23,4125,10
22,207,4114,426,231,24,4234,10
22,447,4513,458,213,22,4633,10
22,650,4787,418,251,21,4907,10
