lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
22,518,124,294,118,13,134,10
22,63,313,327,115,15,323,10
22,67,337,309,53,26,347,10
22,41,344,332,124,22,354,10
22,84,402,348,102,26,412,10
22,177,412,313,64,29,422,10
22,780,444,321,85,16,454,10
22,611,454,334,92,29,464,10
22,55,675,319,115,16,685,10
22,459,680,340,79,30,690,10
22,14,723,337,81,22,733,10
22,235,816,326,79,29,826,10
22,240,840,341,78,16,850,10
22,117,883,303,112,21,893,10
22,93,908,290,82,24,918,10
22,503,938,330,76,10,948,10
22,623,961,338,106,8,971,10
22,601,974,316,112,9,984,10
22,480,976,339,69,26,986,10
22,479,1048,325,130,19,1058,10
22,656,1074,321,144,16,1084,10
22,669,1075,344,72,8,1085,10
22,510,1147,334,100,21,1157,10
22,436,1154,306,85,21,1164,10
22,366,1167,300,64,35,1177,10
22,288,1170,317,68,13,1180,10
22,534,1177,319,113,26,1187,10
22,304,1318,279,91,22,1328,10
