lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
15,578,439,236,126,23,559,10
15,787,514,324,127,30,634,10
15,533,542,300,108,10,662,10
15,235,591,326,118,10,711,10
15,326,609,297,102,10,729,10
15,264,643,323,118,20,763,10
15,720,660,303,78,12,780,10
15,870,667,299,98,30,787,10
15,866,712,319,124,20,832,10
15,325,727,304,97,20,847,10
15,933,761,317,123,20,881,10
15,636,787,304,102,30,907,10
15,767,812,315,121,10,932,10
15,884,839,307,102,40,959,10
15,612,863,313,119,30,983,10
15,762,901,305,107,20,1021,10
15,51,924,314,124,20,1044,10
15,21,950,307,108,10,1070,10
15,709,973,313,126,10,1093,10
15,490,1352,324,99,10,1472,10
15,796,1382,271,128,12,1502,10
15,391,1650,263,153,12,1770,10
15,540,2189,253,118,19,2309,10
15,667,2968,295,89,23,3088,10
15,633,3124,238,123,24,3244,10
15,400,3394,330,147,28,3514,10
15,502,4438,330,138,18,4558,10
15,769,4495,331,134,11,4615,10
15,654,4503,281,96,1,4623,10
15,557,4662,297,131,25,4782,10
15,69,4747,325,147,14,4867,10
15,997,4874,335,99,25,4994,10
15,926,5013,351,128,15,5133,10
15,94,5051,269,112,19,5171,10
15,48,5620,323,77,36,5740,10
15,406,5797,267,162,6,5917,10
15,765,6011,273,149,14,6131,10
